0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
-0.3557722447404062,-0.38980682170458286,-0.3818929895740582,-0.7774411054322883,-0.45753694981198,-0.6123417131442767,-0.670106363133669,0.6821137373657846,-0.4744553197948202,-0.011877057813912104,-0.40144660567738033,0.9157188833602159,-0.46276808005698306,0.4715680351867414,-0.6442963131900962,0.8946002221194417,-0.37654153374768495,0.08738689445506191,-0.1799940078988166,-0.7447892531911976,-0.24229357736162574,-0.5809517584232622,-0.28286462466536666,0.43558407122825515,-0.2224264172216492,-0.3471039453017584,-0.4749014463545221,0.28796637304794775,-0.6055349782698046,-0.4707200121744041,-0.5600401422909557,0.5799338177738657,-0.5740274764273745,1.010813478157409,-0.35424759515974014,-0.4223044255977898,-0.5369279975883371,-0.44615816661531316,1.282445054840506,1.783613104950594,-0.7695251470427327,1.6693207135798265,-0.6966908710742847,-0.6470250560289025,1.1464763571168657,1.7005667000177542,-0.36867945774938177,0.5584720666945542,0.036432927266598816,0.226453958659515,-0.18119657102008768,-0.5285580014061837,1.2792874403951735,-0.4817835581814469,-0.043869101497054565,-0.5400612234915201,-0.8747947600819118,1.214743405387127,0.968736776394225
-0.5151362145608019,-0.5321060430135423,-0.38110302820378406,-0.6258712458996737,-0.0650808548176769,-0.5925632543608037,-0.3260157735819316,0.39252228163742436,-0.5293954823845639,-0.6804170089512884,-0.12460962507606128,0.8086037795358446,-0.44493642274032164,1.36976348598587,-0.5953416814987071,1.1771541764438347,-0.39413282853069637,0.5611195536650737,-0.4372311449039245,-0.19362822089805376,-0.1754094874984985,-0.3865409597913249,0.16634100843045116,0.30753410814223064,0.14973098737285045,-0.8183752854668891,-0.19312556303655867,0.28551589476098205,-0.5866654600403493,0.8783501692168811,0.3866620453473574,1.1803094272412078,-0.7634111960856652,0.08146749657037744,0.023061201961729165,-0.46032843415326197,-0.1732165605952796,-0.5525621588533695,3.669690626305271,0.4243300286106301,0.1515804401301675,0.5951307745801283,-0.030055537351456354,0.4732985252090247,0.46084282694154133,1.0738116872694963,-0.364278700283354,0.31181515904862256,-0.7623429056773827,-0.5796644382594817,-0.4933855645502381,-0.5027245327677728,2.068895319982265,-0.48205849815151236,0.5073300194808047,-0.44642134261395466,-0.8230882351826432,0.6637609357167844,-0.3862749524638614
-0.5531908017233365,-0.575171486680774,-0.3565212890934897,-0.7536390237871664,-0.22415377888111904,-0.43722140904007434,-0.6125839375138246,-0.4325593395956585,-0.5439745758092165,-0.3696049148037642,-0.3510416762894288,2.109614826462148,-0.8497005465461654,1.0135411939121624,-0.2930900675915625,-0.13797691304108098,-0.4104552430342774,0.4194730709303729,-0.3625555879673671,-0.6821188675627767,-0.5835404991518246,-0.5185322377922722,-0.26249946386943757,0.4144513500476245,-0.32257059154889633,-0.683998038973059,-0.707219854189987,-0.5050857841390038,-0.5028009345761029,-0.27723561983379574,-0.9139309533814034,0.9551685736909545,-0.1867395265324746,1.0930101312004419,0.1588052604387348,-0.4203291524260769,-0.5950617290174786,-0.5068642417529384,2.3724803609663065,1.310946635640153,0.6610959715912206,1.7419507112536057,-0.430284212419018,0.5525591153449021,1.7121593452601438,0.2903058171910158,-0.3004677170259519,1.5075020781898725,-0.6216726601721606,-0.5739817762056909,-0.17565922257263009,-0.9503174567854553,1.8247051919014727,-0.4209668368029598,0.3212872718701785,-0.4330250792552186,-0.837060215283629,0.42148285298230076,-0.5577320923364106
-0.5781173872009792,2.246348102351283,-0.2312427094311954,-0.06921690251989371,-0.5756167486804283,-0.5598572382941828,-0.5952541323361582,0.02357260593578346,-0.21924445279274288,0.5723847010452842,0.2770692858978932,0.0347587392186194,2.547882549984549,-0.8012175466111823,-0.017080536353882632,1.101201109704839,-0.20403149212149804,-0.3339330858855495,-0.23201733933790933,-0.4321728929555295,-0.7239050455388922,-0.3551144650291945,-0.5726652581498831,1.6520587205454855,-0.518047208103583,-0.6552206348008419,-0.40233188184509333,-0.0017059549796817647,-0.3217197684092238,0.648645007501035,0.9082652279552939,1.5833587874430597,-0.44806446437264863,1.4198828507159327,-0.7505105537441307,-0.9767389139829392,-0.5999158378048024,-0.7111098796565489,1.2617495753866936,0.4611255964078821,0.5164806897062711,2.37405061122124,-0.6267173617990626,0.08459991159064452,-0.5225736806170056,0.021332773174695462,-0.34429926138758804,1.9245464376166785,-0.37528830231331467,-0.11472432849307874,-0.4167855776937406,-1.024616758978102,2.724061443659706,-0.6146895397111063,0.14622259081140218,-0.33074460851126836,-0.814011547379813,1.8306694492543512,-0.37915495900114043
-0.3389883438521268,-0.13214718852957089,-0.3371904696797232,-0.6742613269800862,-0.6081172742334314,-0.5745444449352908,-0.4501431130773854,1.7406975218493135,-0.3251347102981147,0.6963072930871792,0.010063607313419149,-0.0032114839451346587,-0.3688256902911569,0.6558966134261137,-0.5923239302300598,0.5756187069539833,-0.36119961764184555,2.6373716094357826,-0.2533257887465414,-0.6695406563627062,-0.287240912980654,-0.1721905920689325,-0.08917582918178185,-0.18142870544604597,-0.39219034036798855,0.2829392799514668,-1.0494703745991407,-0.7264026652144321,-0.46031693154487285,-0.5755965336705033,-0.6156913062937422,-0.7855308394724754,0.06351753158740954,1.2178160786518109,-0.28367358971269313,-0.08774253213892647,-0.48191476466533256,-0.8041412182589001,0.04416553418739736,0.3742254256526706,-0.1331989656511312,1.6568937724884796,0.13173113528754088,0.05696107111890865,0.23857844997378286,0.42010347639076406,-0.33268126167727485,0.030865917508868097,-0.4335015401827101,0.03510124219436712,-0.017844791820086952,-0.8691666694321867,1.558354334824584,-0.24616000383531925,0.1588285835819675,-0.5257272216976725,-0.9011069561844982,-0.1517405667554668,-0.39445332333320293
-0.3675708285331571,-0.5063584054167506,-0.32306410164658617,-0.7684591878303555,-0.541483030888581,-0.575952164421659,-0.49002254426936465,2.0403484702503434,-0.4554257662721157,-0.5682910431805477,-0.1349090843318037,-0.14099157784135205,-0.677037913504346,1.2791433957138683,-0.5506224901843669,1.4985926825164617,-0.38017514545696274,3.089317856313626,-0.07095617669068137,-0.6049577941775495,-0.11028954220744912,-0.47952003739790355,0.09967807201212206,-0.28574912991822665,-0.283926368122316,-0.3375114772443528,-0.4149058162897963,0.14441993444832532,-0.46506189811719206,-0.2653666671571642,-0.8428492393596623,0.31198396409800666,-0.4772274490324596,0.7191966760010622,-0.27947947738898293,-0.6948921232941625,-0.6015338740672438,-0.050077483031156445,1.0245588321429997,2.2761452664494453,-0.5202602996811171,1.2784837580125923,-0.5261188418330933,-0.3234020191825988,1.9478213394880262,3.845146971542016,-0.34676368556856363,2.197728258949158,0.4888893281401088,0.5829863615536011,-0.2521753102102267,-0.5577610529104742,1.266518639402185,-0.5139515346791096,0.07810013981285115,-0.55225182314797,-0.8959057081177079,-0.04705982843811965,1.1134458327176333
-0.29777638919575755,-0.32639982804985024,-0.24750661999566242,-0.5308874672592352,-0.1967161492685335,-0.5125109395693328,-0.5093358813649568,1.2428542455892782,-0.5798851848762556,-0.2041040498389488,0.13069212253597817,2.829774898010934,-0.6574665823031322,1.3422523644100202,-0.4884144596464628,2.2545446892372816,-0.27751119557578163,0.5455279997915735,-0.1460156696526196,-0.5201468145653788,-0.4225431314652372,0.10804704743061576,0.10348738266459791,0.6908780885417201,-0.22528338315590993,-0.4660174717375293,-0.8713995125108231,-0.9509438598253416,-0.2966707588297713,-0.9140663220696215,-0.4957883438513749,1.8759744222771049,-0.3190270412845089,0.25281125493581663,-0.35949023556437787,-0.350577318549967,-0.4998287375709328,-0.6895597040133984,3.944969858330981,-0.03541884774971162,0.26323821180165097,0.8182362195620834,-0.5071251483339835,-0.025955450296298817,2.0888626618162833,1.6069757562789884,-0.2759114903655171,0.9369272214745766,0.5372359155231661,-0.1208441183971612,-0.22943862188809,-0.7556117268520419,0.07258298291727316,-0.5523331545002524,0.5908551570102781,-0.4133995534346701,-0.44553881668739137,-0.6600204122963534,0.0666143614419124
-0.5688114619559925,-0.6320728494836483,-0.31981131953369274,-0.7253459833410786,-0.5303773236644391,-0.5822634401188763,-0.5535999620597191,1.5637927062622698,-0.2883033163832027,-0.35718944912166417,-0.17095719172690219,2.5633887238688025,-0.8022944331921141,1.6072450140350083,-0.6105892668560827,1.514349472029826,-0.28806597244558846,3.83854770405629,-0.021044493391182775,-0.4894000760763177,-0.6936077800619022,-0.28684311433904935,-0.25546689035717424,0.683042863527715,-0.38331870930896816,-0.6094083304577146,-0.7827832126148211,-0.6393461997564401,-0.5012560617386036,-0.5731408882891312,-0.97299707517527,2.2620051431996004,-0.5736761151664128,2.4430095724782865,-0.7027621980588141,-0.514278082655669,-0.6128601279043331,-0.49926395659307726,2.1030721869416773,0.6508772080006241,-0.3360581233443609,0.5968048702711907,-0.46449760820080216,0.7017211115415716,3.24487816048377,1.9069387677310383,-0.28321674775912314,0.4274175087292452,-0.1400391642890505,-0.36869560951249825,-0.3719833948006741,-1.0126547398042292,0.8222487866709245,-0.6105104521661108,0.7305646199343899,-0.4533873995604975,-0.8266577191500484,-0.04083236241924067,0.028608990931442663
-0.6309617484135817,-0.2765538677201182,-0.3652108641665049,-0.7904648859550908,-0.5677774259339754,-0.5866039085351783,-0.7039308021551384,3.3674394202644664,-0.2622144123601401,-0.4288587884018238,-0.3557232486784026,3.5935964789694954,-0.8879733720063168,2.1648633452961787,-0.5738644692534222,3.0776366431387743,-0.34960666599795936,3.908500881033378,-0.5318713751602814,-0.7324317123630584,-0.6126872355600681,-0.46348168834688536,-0.41868120062095143,-0.4134856840036907,-0.5869151237820802,-0.4411266710023644,-0.8657711799498609,-0.6210320988749071,-0.5203462760877018,-0.03648005390177507,-0.9248082263455843,2.884947318407411,-0.8289400712549996,0.45759776919621487,-0.6946965974362945,-0.7546441367384761,-0.48665329943391067,-0.6851342215152514,1.3145890973964274,1.0140377188931804,-0.3890931972510876,1.4190434077660143,-0.7026302670870357,0.5458322017909345,3.8345826576989106,4.720504869350845,-0.33193313290805015,0.4840205176865193,-0.2072733397459552,-0.3064048908459453,-0.45009356759738733,-0.9225745578563793,0.887675700849875,-0.6553256672867861,0.2816326588501888,-0.5536584308006373,-0.8515421216656727,-0.216387594951449,0.008211171822026148
0.9556985058566349,-0.1340713892040643,-0.32654922533897196,-0.1560046813485686,-0.7061088085640939,0.481714409669638,-0.4589124120829515,2.577921662015568,-0.6142611525301734,2.290360260757172,-0.4234499959055573,-0.44747158941814125,-0.8276646773418358,0.32019591130189523,0.6533190846599909,1.6374126687714896,-0.368928252071103,0.10771159861158909,-0.12797067645972404,-0.7196328307910568,-0.5047676089116505,0.12278498980182176,-0.3448391787421869,-0.2202018760867791,1.3074036572609522,-0.10687877541586539,-1.1752097190461708,-0.9896356222511157,-0.5171461823528819,-1.0486152252573,-0.9798269907574302,-0.6163190824085654,2.634515718358519,-0.949214064626079,1.0267445434280746,-0.7460023166122323,-0.09497294990436767,1.7610031262648727,-0.47571665180837236,-0.04814071959450622,2.684289335643726,0.747731035650037,0.17751397955249618,0.0027070509336493856,0.03745718774465737,2.681874266053746,-0.29333848993098693,0.8226469858717882,1.2868194481852615,3.0521576649069893,1.8720690131409903,-0.7526352619871814,0.001668650129765665,-0.4861276097084817,-0.40460085488521513,-0.4107872820797166,-0.8432813159125351,-0.4229318845776028,-0.4627667741241738
